Freq(MHz),Point,Lat,Lon,Elev(m),Pr(dBm)
100.00,WP1,31.18311,35.69678,786.0,-88.92
100.00,WP1,31.18311,35.70963,937.0,-88.97
100.00,WP1,31.18311,35.72249,1002.0,-89.03
100.00,WP1,31.18311,35.73534,1087.0,-89.08
100.00,WP1,31.18311,35.74819,1022.0,-89.13
100.00,WP1,31.18311,35.76105,990.0,-89.18
100.00,WP1,31.18311,35.77390,937.0,-89.24
100.00,WP1,31.18311,35.78676,912.0,-89.29
100.00,WP1,31.18311,35.79961,879.0,-89.34
100.00,WP1,31.18311,35.81246,869.0,-89.39
100.00,WP1,31.18311,35.82532,817.0,-89.44
100.00,WP1,31.18311,35.83817,789.0,-89.49
100.00,WP1,31.18311,35.85103,758.0,-89.54
100.00,WP1,31.18311,35.86388,732.0,-89.59
100.00,WP1,31.18311,35.87673,747.0,-89.64
100.00,WP1,31.18311,35.88959,775.0,-89.69
100.00,WP1,31.18311,35.90244,827.0,-89.74
100.00,WP1,31.18311,35.91530,780.0,-89.79
100.00,WP1,31.18311,35.92815,846.0,-89.84
100.00,WP1,31.18311,35.94100,864.0,-89.89
100.00,WP1,31.18311,35.95386,860.0,-89.94
100.00,WP1,31.18311,35.96671,876.0,-89.99
100.00,WP1,31.18311,35.97957,893.0,-90.04
100.00,WP1,31.18311,35.99242,942.0,-90.08
100.00,WP1,31.18311,36.00527,899.0,-90.13
100.00,WP1,31.18311,36.01813,830.0,-90.18
100.00,WP1,31.18311,36.03098,847.0,-90.22
100.00,WP1,31.18311,36.04384,850.0,-90.27
100.00,WP1,31.18311,36.05669,839.0,-90.32
100.00,WP1,31.18311,36.06954,849.0,-90.36
100.00,WP1,31.18311,36.08240,864.0,-90.41
100.00,WP1,31.18311,36.09525,854.0,-90.46
100.00,WP1,31.18311,36.10811,800.0,-90.50
100.00,WP1,31.18311,36.12096,821.0,-90.55
100.00,WP1,31.18311,36.13381,846.0,-90.59
100.00,WP1,31.18311,36.14667,834.0,-90.64
100.00,WP1,31.18311,36.15952,843.0,-90.68
100.00,WP1,31.18311,36.17238,840.0,-90.73
100.00,WP1,31.18311,36.18523,862.0,-90.77
100.00,WP1,31.18311,36.19808,874.0,-90.82
100.00,WP1,31.18311,36.21094,861.0,-90.86
100.00,WP1,31.20284,34.92554,351.0,-85.15
100.00,WP1,31.20284,34.93839,352.0,-85.22
100.00,WP1,31.20284,34.95125,364.0,-85.30
100.00,WP1,31.20284,34.96410,367.0,-85.37
100.00,WP1,31.20284,34.97695,367.0,-85.44
100.00,WP1,31.20284,34.98981,387.0,-85.52
100.00,WP1,31.20284,35.00266,391.0,-85.59
100.00,WP1,31.20284,35.01552,399.0,-85.66
100.00,WP1,31.20284,35.02837,409.0,-85.73
100.00,WP1,31.20284,35.04122,421.0,-85.81
100.00,WP1,31.20284,35.05408,431.0,-85.88
100.00,WP1,31.20284,35.06693,437.0,-85.95
100.00,WP1,31.20284,35.07979,454.0,-86.02
100.00,WP1,31.20284,35.09264,447.0,-86.09
100.00,WP1,31.20284,35.10549,485.0,-86.16
100.00,WP1,31.20284,35.11835,462.0,-86.23
100.00,WP1,31.20284,35.13120,468.0,-86.29
100.00,WP1,31.20284,35.14406,492.0,-86.36
100.00,WP1,31.20284,35.15691,518.0,-86.43
100.00,WP1,31.20284,35.16976,448.0,-86.50
100.00,WP1,31.20284,35.18262,509.0,-86.56
100.00,WP1,31.20284,35.19547,544.0,-86.63
100.00,WP1,31.20284,35.20833,530.0,-86.70
100.00,WP1,31.20284,35.22118,590.0,-86.76
100.00,WP1,31.20284,35.23403,310.0,-86.83
100.00,WP1,31.20284,35.24689,255.0,-86.89
100.00,WP1,31.20284,35.25974,303.0,-86.96
100.00,WP1,31.20284,35.27260,273.0,-87.02
100.00,WP1,31.20284,35.28545,240.0,-87.09
100.00,WP1,31.20284,35.29830,237.0,-87.15
100.00,WP1,31.20284,35.31116,162.0,-87.21
100.00,WP1,31.20284,35.32401,78.0,-87.28
100.00,WP1,31.20284,35.33687,97.0,-87.34
100.00,WP1,31.20284,35.34972,29.0,-87.40
100.00,WP1,31.20284,35.36257,-387.0,-117.47
100.00,WP1,31.20284,35.37543,-394.0,-117.53
100.00,WP1,31.20284,35.38828,-394.0,-117.59
100.00,WP1,31.20284,35.40114,-394.0,-117.65
100.00,WP1,31.20284,35.41399,-394.0,-87.71
100.00,WP1,31.20284,35.42684,-395.0,-87.77
100.00,WP1,31.20284,35.43970,-397.0,-87.83
100.00,WP1,31.20284,35.45255,-391.0,-87.89
100.00,WP1,31.20284,35.46541,-396.0,-87.95
100.00,WP1,31.20284,35.47826,-396.0,-88.01
100.00,WP1,31.20284,35.49111,-387.0,-88.06
100.00,WP1,31.20284,35.50397,-394.0,-88.12
100.00,WP1,31.20284,35.51682,-394.0,-88.18
100.00,WP1,31.20284,35.52968,-382.0,-88.24
100.00,WP1,31.20284,35.54253,-224.0,-88.29
100.00,WP1,31.20284,35.55538,-108.0,-88.35
100.00,WP1,31.20284,35.56824,59.0,-88.41
100.00,WP1,31.20284,35.58109,174.0,-88.46
100.00,WP1,31.20284,35.59395,514.0,-88.52
100.00,WP1,31.20284,35.60680,747.0,-88.57
100.00,WP1,31.20284,35.61965,917.0,-88.63
100.00,WP1,31.20284,35.63251,1037.0,-88.68
100.00,WP1,31.20284,35.64536,924.0,-88.74
100.00,WP1,31.20284,35.65822,795.0,-88.79
100.00,WP1,31.20284,35.67107,626.0,-88.85
100.00,WP1,31.20284,35.68392,703.0,-88.90
100.00,WP1,31.20284,35.69678,740.0,-88.95
100.00,WP1,31.20284,35.70963,1005.0,-89.00
100.00,WP1,31.20284,35.72249,1047.0,-89.06
100.00,WP1,31.20284,35.73534,1032.0,-89.11
100.00,WP1,31.20284,35.74819,1018.0,-89.16
100.00,WP1,31.20284,35.76105,968.0,-89.21
100.00,WP1,31.20284,35.77390,925.0,-89.27
100.00,WP1,31.20284,35.78676,899.0,-89.32
100.00,WP1,31.20284,35.79961,884.0,-89.37
100.00,WP1,31.20284,35.81246,875.0,-89.42
100.00,WP1,31.20284,35.82532,842.0,-89.47
100.00,WP1,31.20284,35.83817,815.0,-89.52
100.00,WP1,31.20284,35.85103,741.0,-89.57
100.00,WP1,31.20284,35.86388,722.0,-89.62
100.00,WP1,31.20284,35.87673,725.0,-89.67
100.00,WP1,31.20284,35.88959,725.0,-89.72
100.00,WP1,31.20284,35.90244,796.0,-89.77
100.00,WP1,31.20284,35.91530,778.0,-89.82
100.00,WP1,31.20284,35.92815,812.0,-89.87
100.00,WP1,31.20284,35.94100,830.0,-89.92
100.00,WP1,31.20284,35.95386,879.0,-89.96
100.00,WP1,31.20284,35.96671,907.0,-90.01
100.00,WP1,31.20284,35.97957,872.0,-90.06
100.00,WP1,31.20284,35.99242,904.0,-90.11
100.00,WP1,31.20284,36.00527,876.0,-90.15
100.00,WP1,31.20284,36.01813,827.0,-90.20
100.00,WP1,31.20284,36.03098,809.0,-90.25
100.00,WP1,31.20284,36.04384,809.0,-90.30
100.00,WP1,31.20284,36.05669,831.0,-90.34
100.00,WP1,31.20284,36.06954,805.0,-90.39
100.00,WP1,31.20284,36.08240,786.0,-90.43
100.00,WP1,31.20284,36.09525,816.0,-90.48
100.00,WP1,31.20284,36.10811,814.0,-90.52
100.00,WP1,31.20284,36.12096,857.0,-90.57
100.00,WP1,31.20284,36.13381,900.0,-90.61
100.00,WP1,31.20284,36.14667,865.0,-90.66
100.00,WP1,31.20284,36.15952,854.0,-90.70
100.00,WP1,31.20284,36.17238,839.0,-90.75
100.00,WP1,31.20284,36.18523,861.0,-90.79
100.00,WP1,31.20284,36.19808,865.0,-90.84
100.00,WP1,31.20284,36.21094,857.0,-90.88
100.00,WP1,31.22256,34.92554,346.0,-85.23
100.00,WP1,31.22256,34.93839,362.0,-85.30
100.00,WP1,31.22256,34.95125,377.0,-85.37
100.00,WP1,31.22256,34.96410,395.0,-85.45
100.00,WP1,31.22256,34.97695,385.0,-85.52
100.00,WP1,31.22256,34.98981,389.0,-85.59
100.00,WP1,31.22256,35.00266,397.0,-85.66
100.00,WP1,31.22256,35.01552,404.0,-85.73
100.00,WP1,31.22256,35.02837,397.0,-85.80
100.00,WP1,31.22256,35.04122,405.0,-85.87
100.00,WP1,31.22256,35.05408,423.0,-85.94
100.00,WP1,31.22256,35.06693,425.0,-86.01
100.00,WP1,31.22256,35.07979,453.0,-86.08
100.00,WP1,31.22256,35.09264,473.0,-86.15
100.00,WP1,31.22256,35.10549,456.0,-86.22
100.00,WP1,31.22256,35.11835,492.0,-86.29
100.00,WP1,31.22256,35.13120,503.0,-86.36
100.00,WP1,31.22256,35.14406,499.0,-86.42
100.00,WP1,31.22256,35.15691,527.0,-86.49
100.00,WP1,31.22256,35.16976,533.0,-86.56
100.00,WP1,31.22256,35.18262,541.0,-86.62
100.00,WP1,31.22256,35.19547,562.0,-86.69
100.00,WP1,31.22256,35.20833,625.0,-86.75
100.00,WP1,31.22256,35.22118,578.0,-86.82
100.00,WP1,31.22256,35.23403,554.0,-86.88
100.00,WP1,31.22256,35.24689,388.0,-86.95
100.00,WP1,31.22256,35.25974,292.0,-87.01
100.00,WP1,31.22256,35.27260,256.0,-87.08
100.00,WP1,31.22256,35.28545,223.0,-87.14
100.00,WP1,31.22256,35.29830,166.0,-87.20
100.00,WP1,31.22256,35.31116,146.0,-87.26
100.00,WP1,31.22256,35.32401,69.0,-87.33
100.00,WP1,31.22256,35.33687,56.0,-87.39
100.00,WP1,31.22256,35.34972,-45.0,-87.45
100.00,WP1,31.22256,35.36257,-394.0,-117.51
100.00,WP1,31.22256,35.37543,-394.0,-117.57
100.00,WP1,31.22256,35.38828,-394.0,-117.63
100.00,WP1,31.22256,35.40114,-394.0,-117.69
100.00,WP1,31.22256,35.41399,-396.0,-87.75
100.00,WP1,31.22256,35.42684,-392.0,-87.81
100.00,WP1,31.22256,35.43970,-394.0,-87.87
100.00,WP1,31.22256,35.45255,-397.0,-87.93
100.00,WP1,31.22256,35.46541,-388.0,-87.99
100.00,WP1,31.22256,35.47826,-369.0,-88.05
100.00,WP1,31.22256,35.49111,-360.0,-88.11
100.00,WP1,31.22256,35.50397,-347.0,-88.16
100.00,WP1,31.22256,35.51682,-374.0,-88.22
100.00,WP1,31.22256,35.52968,-330.0,-88.28
100.00,WP1,31.22256,35.54253,-250.0,-88.33
100.00,WP1,31.22256,35.55538,-179.0,-88.39
100.00,WP1,31.22256,35.56824,-11.0,-88.44
100.00,WP1,31.22256,35.58109,217.0,-88.50
100.00,WP1,31.22256,35.59395,437.0,-88.55
100.00,WP1,31.22256,35.60680,643.0,-88.61
100.00,WP1,31.22256,35.61965,760.0,-88.66
100.00,WP1,31.22256,35.63251,818.0,-88.72
100.00,WP1,31.22256,35.64536,691.0,-88.77
100.00,WP1,31.22256,35.65822,449.0,-88.83
100.00,WP1,31.22256,35.67107,606.0,-88.88
100.00,WP1,31.22256,35.68392,835.0,-88.93
100.00,WP1,31.22256,35.69678,1058.0,-88.98
100.00,WP1,31.22256,35.70963,1052.0,-89.04
100.00,WP1,31.22256,35.72249,1015.0,-89.09
100.00,WP1,31.22256,35.73534,998.0,-89.14
100.00,WP1,31.22256,35.74819,1004.0,-89.19
100.00,WP1,31.22256,35.76105,1004.0,-89.25
100.00,WP1,31.22256,35.77390,952.0,-89.30
100.00,WP1,31.22256,35.78676,915.0,-89.35
100.00,WP1,31.22256,35.79961,881.0,-89.40
100.00,WP1,31.22256,35.81246,874.0,-89.45
100.00,WP1,31.22256,35.82532,826.0,-89.50
100.00,WP1,31.22256,35.83817,802.0,-89.55
100.00,WP1,31.22256,35.85103,793.0,-89.60
100.00,WP1,31.22256,35.86388,724.0,-89.65
100.00,WP1,31.22256,35.87673,717.0,-89.70
100.00,WP1,31.22256,35.88959,656.0,-89.75
100.00,WP1,31.22256,35.90244,676.0,-89.80
100.00,WP1,31.22256,35.91530,763.0,-89.85
100.00,WP1,31.22256,35.92815,782.0,-89.89
100.00,WP1,31.22256,35.94100,819.0,-89.94
100.00,WP1,31.22256,35.95386,831.0,-89.99
100.00,WP1,31.22256,35.96671,859.0,-90.04
100.00,WP1,31.22256,35.97957,893.0,-90.09
100.00,WP1,31.22256,35.99242,874.0,-90.13
100.00,WP1,31.22256,36.00527,843.0,-90.18
100.00,WP1,31.22256,36.01813,799.0,-90.23
100.00,WP1,31.22256,36.03098,783.0,-90.27
100.00,WP1,31.22256,36.04384,792.0,-90.32
100.00,WP1,31.22256,36.05669,780.0,-90.37
100.00,WP1,31.22256,36.06954,800.0,-90.41
100.00,WP1,31.22256,36.08240,790.0,-90.46
100.00,WP1,31.22256,36.09525,799.0,-90.50
100.00,WP1,31.22256,36.10811,879.0,-90.55
100.00,WP1,31.22256,36.12096,877.0,-90.59
100.00,WP1,31.22256,36.13381,855.0,-90.64
100.00,WP1,31.22256,36.14667,865.0,-90.68
100.00,WP1,31.22256,36.15952,877.0,-90.73
100.00,WP1,31.22256,36.17238,878.0,-90.77
100.00,WP1,31.22256,36.18523,876.0,-90.81
100.00,WP1,31.22256,36.19808,851.0,-90.86
100.00,WP1,31.22256,36.21094,836.0,-90.90
100.00,WP1,31.24229,34.92554,361.0,-85.31
100.00,WP1,31.24229,34.93839,389.0,-85.38
100.00,WP1,31.24229,34.95125,376.0,-85.45
100.00,WP1,31.24229,34.96410,415.0,-85.52
100.00,WP1,31.24229,34.97695,435.0,-85.60
100.00,WP1,31.24229,34.98981,473.0,-85.67
100.00,WP1,31.24229,35.00266,539.0,-85.74
100.00,WP1,31.24229,35.01552,464.0,-85.81
100.00,WP1,31.24229,35.02837,418.0,-85.88
100.00,WP1,31.24229,35.04122,440.0,-85.94
100.00,WP1,31.24229,35.05408,440.0,-86.01
100.00,WP1,31.24229,35.06693,463.0,-86.08
100.00,WP1,31.24229,35.07979,448.0,-86.15
100.00,WP1,31.24229,35.09264,481.0,-86.22
100.00,WP1,31.24229,35.10549,482.0,-86.28
100.00,WP1,31.24229,35.11835,477.0,-86.35
100.00,WP1,31.24229,35.13120,484.0,-86.42
100.00,WP1,31.24229,35.14406,503.0,-86.48
100.00,WP1,31.24229,35.15691,517.0,-86.55
100.00,WP1,31.24229,35.16976,537.0,-86.62
100.00,WP1,31.24229,35.18262,570.0,-86.68
100.00,WP1,31.24229,35.19547,564.0,-86.75
100.00,WP1,31.24229,35.20833,547.0,-86.81
100.00,WP1,31.24229,35.22118,515.0,-86.87
100.00,WP1,31.24229,35.23403,436.0,-86.94
100.00,WP1,31.24229,35.24689,337.0,-87.00
100.00,WP1,31.24229,35.25974,306.0,-87.07
100.00,WP1,31.24229,35.27260,306.0,-87.13
100.00,WP1,31.24229,35.28545,268.0,-87.19
100.00,WP1,31.24229,35.29830,187.0,-87.25
100.00,WP1,31.24229,35.31116,118.0,-87.32
100.00,WP1,31.24229,35.32401,106.0,-87.38
100.00,WP1,31.24229,35.33687,41.0,-87.44
100.00,WP1,31.24229,35.34972,-71.0,-87.50
100.00,WP1,31.24229,35.36257,-394.0,-117.56
100.00,WP1,31.24229,35.37543,-400.0,-117.62
100.00,WP1,31.24229,35.38828,-399.0,-117.68
100.00,WP1,31.24229,35.40114,-399.0,-87.74
100.00,WP1,31.24229,35.41399,-397.0,-87.80
100.00,WP1,31.24229,35.42684,-397.0,-87.86
100.00,WP1,31.24229,35.43970,-397.0,-87.92
100.00,WP1,31.24229,35.45255,-364.0,-87.97
100.00,WP1,31.24229,35.46541,-360.0,-88.03
100.00,WP1,31.24229,35.47826,-328.0,-88.09
100.00,WP1,31.24229,35.49111,-347.0,-88.15
100.00,WP1,31.24229,35.50397,-348.0,-88.20
100.00,WP1,31.24229,35.51682,-332.0,-88.26
100.00,WP1,31.24229,35.52968,-266.0,-88.32
100.00,WP1,31.24229,35.54253,-221.0,-88.37
100.00,WP1,31.24229,35.55538,-160.0,-88.43
100.00,WP1,31.24229,35.56824,-96.0,-88.48
100.00,WP1,31.24229,35.58109,67.0,-88.54
100.00,WP1,31.24229,35.59395,356.0,-88.59
100.00,WP1,31.24229,35.60680,551.0,-88.65
100.00,WP1,31.24229,35.61965,589.0,-88.70
100.00,WP1,31.24229,35.63251,379.0,-88.75
100.00,WP1,31.24229,35.64536,282.0,-88.81
100.00,WP1,31.24229,35.65822,508.0,-88.86
100.00,WP1,31.24229,35.67107,734.0,-88.91
100.00,WP1,31.24229,35.68392,963.0,-88.97
100.00,WP1,31.24229,35.69678,965.0,-89.02
100.00,WP1,31.24229,35.70963,1022.0,-89.07
100.00,WP1,31.24229,35.72249,992.0,-89.12
100.00,WP1,31.24229,35.73534,983.0,-89.18
100.00,WP1,31.24229,35.74819,956.0,-89.23
100.00,WP1,31.24229,35.76105,980.0,-89.28
100.00,WP1,31.24229,35.77390,946.0,-89.33
100.00,WP1,31.24229,35.78676,926.0,-89.38
100.00,WP1,31.24229,35.79961,891.0,-89.43
100.00,WP1,31.24229,35.81246,889.0,-89.48
100.00,WP1,31.24229,35.82532,857.0,-89.53
100.00,WP1,31.24229,35.83817,824.0,-89.58
100.00,WP1,31.24229,35.85103,813.0,-89.63
100.00,WP1,31.24229,35.86388,751.0,-89.68
100.00,WP1,31.24229,35.87673,701.0,-89.73
100.00,WP1,31.24229,35.88959,701.0,-89.78
100.00,WP1,31.24229,35.90244,700.0,-89.83
100.00,WP1,31.24229,35.91530,749.0,-89.87
100.00,WP1,31.24229,35.92815,776.0,-89.92
100.00,WP1,31.24229,35.94100,788.0,-89.97
100.00,WP1,31.24229,35.95386,805.0,-90.02
100.00,WP1,31.24229,35.96671,767.0,-90.06
100.00,WP1,31.24229,35.97957,786.0,-90.11
100.00,WP1,31.24229,35.99242,823.0,-90.16
100.00,WP1,31.24229,36.00527,805.0,-90.21
100.00,WP1,31.24229,36.01813,765.0,-90.25
100.00,WP1,31.24229,36.03098,770.0,-90.30
100.00,WP1,31.24229,36.04384,772.0,-90.34
100.00,WP1,31.24229,36.05669,785.0,-90.39
100.00,WP1,31.24229,36.06954,796.0,-90.44
100.00,WP1,31.24229,36.08240,799.0,-90.48
100.00,WP1,31.24229,36.09525,811.0,-90.53
100.00,WP1,31.24229,36.10811,842.0,-90.57
100.00,WP1,31.24229,36.12096,847.0,-90.62
100.00,WP1,31.24229,36.13381,862.0,-90.66
100.00,WP1,31.24229,36.14667,863.0,-90.70
100.00,WP1,31.24229,36.15952,854.0,-90.75
100.00,WP1,31.24229,36.17238,864.0,-90.79
100.00,WP1,31.24229,36.18523,853.0,-90.84
100.00,WP1,31.24229,36.19808,835.0,-90.88
100.00,WP1,31.24229,36.21094,824.0,-90.92
100.00,WP1,31.26201,34.92554,354.0,-85.39
100.00,WP1,31.26201,34.93839,378.0,-85.46
100.00,WP1,31.26201,34.95125,398.0,-85.53
100.00,WP1,31.26201,34.96410,443.0,-85.60
100.00,WP1,31.26201,34.97695,441.0,-85.67
100.00,WP1,31.26201,34.98981,432.0,-85.74
100.00,WP1,31.26201,35.00266,477.0,-85.81
100.00,WP1,31.26201,35.01552,510.0,-85.88
100.00,WP1,31.26201,35.02837,461.0,-85.95
100.00,WP1,31.26201,35.04122,452.0,-86.02
100.00,WP1,31.26201,35.05408,491.0,-86.08
100.00,WP1,31.26201,35.06693,494.0,-86.15
100.00,WP1,31.26201,35.07979,503.0,-86.22
100.00,WP1,31.26201,35.09264,472.0,-86.28
100.00,WP1,31.26201,35.10549,489.0,-86.35
100.00,WP1,31.26201,35.11835,491.0,-86.42
100.00,WP1,31.26201,35.13120,502.0,-86.48
100.00,WP1,31.26201,35.14406,488.0,-86.55
100.00,WP1,31.26201,35.15691,506.0,-86.61
100.00,WP1,31.26201,35.16976,500.0,-86.68
100.00,WP1,31.26201,35.18262,531.0,-86.74
100.00,WP1,31.26201,35.19547,563.0,-86.81
100.00,WP1,31.26201,35.20833,599.0,-86.87
100.00,WP1,31.26201,35.22118,623.0,-86.93
100.00,WP1,31.26201,35.23403,601.0,-87.00
100.00,WP1,31.26201,35.24689,436.0,-87.06
100.00,WP1,31.26201,35.25974,397.0,-87.12
100.00,WP1,31.26201,35.27260,337.0,-87.18
100.00,WP1,31.26201,35.28545,220.0,-87.25
100.00,WP1,31.26201,35.29830,89.0,-87.31
100.00,WP1,31.26201,35.31116,63.0,-117.37
100.00,WP1,31.26201,35.32401,34.0,-87.43
100.00,WP1,31.26201,35.33687,5.0,-87.49
100.00,WP1,31.26201,35.34972,-72.0,-87.55
100.00,WP1,31.26201,35.36257,-202.0,-87.61
100.00,WP1,31.26201,35.37543,-378.0,-117.67
100.00,WP1,31.26201,35.38828,-400.0,-117.73
100.00,WP1,31.26201,35.40114,-400.0,-87.79
100.00,WP1,31.26201,35.41399,-397.0,-87.85
100.00,WP1,31.26201,35.42684,-379.0,-87.90
100.00,WP1,31.26201,35.43970,-349.0,-87.96
100.00,WP1,31.26201,35.45255,-334.0,-88.02
100.00,WP1,31.26201,35.46541,-327.0,-88.08
100.00,WP1,31.26201,35.47826,-339.0,-88.13
100.00,WP1,31.26201,35.49111,-371.0,-88.19
100.00,WP1,31.26201,35.50397,-362.0,-88.25
100.00,WP1,31.26201,35.51682,-342.0,-88.30
100.00,WP1,31.26201,35.52968,-300.0,-88.36
100.00,WP1,31.26201,35.54253,-244.0,-88.41
100.00,WP1,31.26201,35.55538,-191.0,-88.47
100.00,WP1,31.26201,35.56824,-132.0,-88.52
100.00,WP1,31.26201,35.58109,-51.0,-88.58
100.00,WP1,31.26201,35.59395,104.0,-88.63
100.00,WP1,31.26201,35.60680,-17.0,-88.69
100.00,WP1,31.26201,35.61965,160.0,-88.74
100.00,WP1,31.26201,35.63251,228.0,-88.79
100.00,WP1,31.26201,35.64536,626.0,-88.84
100.00,WP1,31.26201,35.65822,788.0,-88.90
100.00,WP1,31.26201,35.67107,670.0,-88.95
100.00,WP1,31.26201,35.68392,876.0,-89.00
100.00,WP1,31.26201,35.69678,930.0,-89.05
100.00,WP1,31.26201,35.70963,852.0,-89.11
100.00,WP1,31.26201,35.72249,983.0,-89.16
100.00,WP1,31.26201,35.73534,969.0,-89.21
100.00,WP1,31.26201,35.74819,937.0,-89.26
100.00,WP1,31.26201,35.76105,950.0,-89.31
100.00,WP1,31.26201,35.77390,925.0,-89.36
100.00,WP1,31.26201,35.78676,927.0,-89.41
100.00,WP1,31.26201,35.79961,880.0,-89.46
100.00,WP1,31.26201,35.81246,858.0,-89.51
100.00,WP1,31.26201,35.82532,844.0,-89.56
100.00,WP1,31.26201,35.83817,825.0,-89.61
100.00,WP1,31.26201,35.85103,835.0,-89.66
100.00,WP1,31.26201,35.86388,778.0,-89.71
100.00,WP1,31.26201,35.87673,638.0,-89.76
100.00,WP1,31.26201,35.88959,724.0,-89.81
100.00,WP1,31.26201,35.90244,744.0,-89.85
100.00,WP1,31.26201,35.91530,770.0,-89.90
100.00,WP1,31.26201,35.92815,791.0,-89.95
100.00,WP1,31.26201,35.94100,746.0,-90.00
100.00,WP1,31.26201,35.95386,716.0,-90.05
100.00,WP1,31.26201,35.96671,786.0,-90.09
100.00,WP1,31.26201,35.97957,810.0,-90.14
100.00,WP1,31.26201,35.99242,807.0,-90.19
100.00,WP1,31.26201,36.00527,788.0,-90.23
100.00,WP1,31.26201,36.01813,770.0,-90.28
100.00,WP1,31.26201,36.03098,767.0,-90.32
100.00,WP1,31.26201,36.04384,770.0,-90.37
100.00,WP1,31.26201,36.05669,779.0,-90.42
100.00,WP1,31.26201,36.06954,783.0,-90.46
100.00,WP1,31.26201,36.08240,785.0,-90.51
100.00,WP1,31.26201,36.09525,795.0,-90.55
100.00,WP1,31.26201,36.10811,808.0,-90.60
100.00,WP1,31.26201,36.12096,871.0,-90.64
100.00,WP1,31.26201,36.13381,874.0,-90.68
100.00,WP1,31.26201,36.14667,864.0,-90.73
100.00,WP1,31.26201,36.15952,843.0,-90.77
100.00,WP1,31.26201,36.17238,827.0,-90.82
100.00,WP1,31.26201,36.18523,823.0,-90.86
100.00,WP1,31.26201,36.19808,819.0,-90.90
100.00,WP1,31.26201,36.21094,821.0,-90.95
100.00,WP1,31.28174,34.92554,390.0,-85.48
100.00,WP1,31.28174,34.93839,406.0,-85.55
100.00,WP1,31.28174,34.95125,394.0,-85.61
100.00,WP1,31.28174,34.96410,423.0,-85.68
100.00,WP1,31.28174,34.97695,438.0,-85.75
100.00,WP1,31.28174,34.98981,472.0,-85.82
100.00,WP1,31.28174,35.00266,521.0,-85.89
100.00,WP1,31.28174,35.01552,498.0,-85.95
100.00,WP1,31.28174,35.02837,593.0,-86.02
100.00,WP1,31.28174,35.04122,515.0,-86.09
100.00,WP1,31.28174,35.05408,503.0,-86.16
100.00,WP1,31.28174,35.06693,499.0,-86.22
100.00,WP1,31.28174,35.07979,508.0,-86.29
100.00,WP1,31.28174,35.09264,508.0,-86.35
100.00,WP1,31.28174,35.10549,497.0,-86.42
100.00,WP1,31.28174,35.11835,539.0,-86.48
100.00,WP1,31.28174,35.13120,524.0,-86.55
100.00,WP1,31.28174,35.14406,516.0,-86.61
100.00,WP1,31.28174,35.15691,520.0,-86.68
100.00,WP1,31.28174,35.16976,466.0,-86.74
100.00,WP1,31.28174,35.18262,495.0,-86.80
100.00,WP1,31.28174,35.19547,507.0,-86.87
100.00,WP1,31.28174,35.20833,501.0,-86.93
100.00,WP1,31.28174,35.22118,582.0,-86.99
100.00,WP1,31.28174,35.23403,604.0,-87.05
100.00,WP1,31.28174,35.24689,554.0,-87.11
100.00,WP1,31.28174,35.25974,385.0,-87.18
100.00,WP1,31.28174,35.27260,352.0,-87.24
100.00,WP1,31.28174,35.28545,254.0,-87.30
100.00,WP1,31.28174,35.29830,207.0,-87.36
100.00,WP1,31.28174,35.31116,68.0,-87.42
100.00,WP1,31.28174,35.32401,13.0,-87.48
100.00,WP1,31.28174,35.33687,-34.0,-87.54
100.00,WP1,31.28174,35.34972,-123.0,-87.60
100.00,WP1,31.28174,35.36257,-91.0,-87.66
100.00,WP1,31.28174,35.37543,-370.0,-117.72
100.00,WP1,31.28174,35.38828,-399.0,-117.78
100.00,WP1,31.28174,35.40114,-402.0,-117.84
100.00,WP1,31.28174,35.41399,-402.0,-87.89
100.00,WP1,31.28174,35.42684,-397.0,-87.95
100.00,WP1,31.28174,35.43970,-379.0,-88.01
100.00,WP1,31.28174,35.45255,-350.0,-88.06
100.00,WP1,31.28174,35.46541,-338.0,-88.12
100.00,WP1,31.28174,35.47826,-335.0,-88.18
100.00,WP1,31.28174,35.49111,-387.0,-88.23
100.00,WP1,31.28174,35.50397,-388.0,-88.29
100.00,WP1,31.28174,35.51682,-381.0,-88.35
100.00,WP1,31.28174,35.52968,-376.0,-88.40
100.00,WP1,31.28174,35.54253,-280.0,-88.46
100.00,WP1,31.28174,35.55538,-243.0,-88.51
100.00,WP1,31.28174,35.56824,-181.0,-88.56
100.00,WP1,31.28174,35.58109,-87.0,-88.62
100.00,WP1,31.28174,35.59395,266.0,-88.67
100.00,WP1,31.28174,35.60680,432.0,-88.72
100.00,WP1,31.28174,35.61965,521.0,-88.78
100.00,WP1,31.28174,35.63251,645.0,-88.83
100.00,WP1,31.28174,35.64536,784.0,-88.88
100.00,WP1,31.28174,35.65822,661.0,-88.93
100.00,WP1,31.28174,35.67107,505.0,-88.99
100.00,WP1,31.28174,35.68392,563.0,-89.04
100.00,WP1,31.28174,35.69678,672.0,-89.09
100.00,WP1,31.28174,35.70963,868.0,-89.14
100.00,WP1,31.28174,35.72249,943.0,-89.19
100.00,WP1,31.28174,35.73534,933.0,-89.24
100.00,WP1,31.28174,35.74819,935.0,-89.29
100.00,WP1,31.28174,35.76105,898.0,-89.34
100.00,WP1,31.28174,35.77390,900.0,-89.40
100.00,WP1,31.28174,35.78676,883.0,-89.45
